# Metadata
# tracker,mediapipe_tracker
# num_cameras,2
# num_landmarks,33

frame,camera_0_nose_x,camera_0_nose_y,camera_0_nose_confidence,camera_0_left_eye_inner_x,camera_0_left_eye_inner_y,camera_0_left_eye_inner_confidence,camera_0_left_eye_x,camera_0_left_eye_y,camera_0_left_eye_confidence,camera_0_left_eye_outer_x,camera_0_left_eye_outer_y,camera_0_left_eye_outer_confidence,camera_0_right_eye_inner_x,camera_0_right_eye_inner_y,camera_0_right_eye_inner_confidence,camera_0_right_eye_x,camera_0_right_eye_y,camera_0_right_eye_confidence,camera_0_right_eye_outer_x,camera_0_right_eye_outer_y,camera_0_right_eye_outer_confidence,camera_0_left_ear_x,camera_0_left_ear_y,camera_0_left_ear_confidence,camera_0_right_ear_x,camera_0_right_ear_y,camera_0_right_ear_confidence,camera_0_mouth_left_x,camera_0_mouth_left_y,camera_0_mouth_left_confidence,camera_0_mouth_right_x,camera_0_mouth_right_y,camera_0_mouth_right_confidence,camera_0_left_shoulder_x,camera_0_left_shoulder_y,camera_0_left_shoulder_confidence,camera_0_right_shoulder_x,camera_0_right_shoulder_y,camera_0_right_shoulder_confidence,camera_0_left_elbow_x,camera_0_left_elbow_y,camera_0_left_elbow_confidence,camera_0_right_elbow_x,camera_0_right_elbow_y,camera_0_right_elbow_confidence,camera_0_left_wrist_x,camera_0_left_wrist_y,camera_0_left_wrist_confidence,camera_0_right_wrist_x,camera_0_right_wrist_y,camera_0_right_wrist_confidence,camera_0_left_pinky_x,camera_0_left_pinky_y,camera_0_left_pinky_confidence,camera_0_right_pinky_x,camera_0_right_pinky_y,camera_0_right_pinky_confidence,camera_0_left_index_x,camera_0_left_index_y,camera_0_left_index_confidence,camera_0_right_index_x,camera_0_right_index_y,camera_0_right_index_confidence,camera_0_left_thumb_x,camera_0_left_thumb_y,camera_0_left_thumb_confidence,camera_0_right_thumb_x,camera_0_right_thumb_y,camera_0_right_thumb_confidence,camera_0_left_hip_x,camera_0_left_hip_y,camera_0_left_hip_confidence,camera_0_right_hip_x,camera_0_right_hip_y,camera_0_right_hip_confidence,camera_0_left_knee_x,camera_0_left_knee_y,camera_0_left_knee_confidence,camera_0_right_knee_x,camera_0_right_knee_y,camera_0_right_knee_confidence,camera_0_left_ankle_x,camera_0_left_ankle_y,camera_0_left_ankle_confidence,camera_0_right_ankle_x,camera_0_right_ankle_y,camera_0_right_ankle_confidence,camera_0_left_heel_x,camera_0_left_heel_y,camera_0_left_heel_confidence,camera_0_right_heel_x,camera_0_right_heel_y,camera_0_right_heel_confidence,camera_0_left_foot_index_x,camera_0_left_foot_index_y,camera_0_left_foot_index_confidence,camera_0_right_foot_index_x,camera_0_right_foot_index_y,camera_0_right_foot_index_confidence,camera_1_nose_x,camera_1_nose_y,camera_1_nose_confidence,camera_1_left_eye_inner_x,camera_1_left_eye_inner_y,camera_1_left_eye_inner_confidence,camera_1_left_eye_x,camera_1_left_eye_y,camera_1_left_eye_confidence,camera_1_left_eye_outer_x,camera_1_left_eye_outer_y,camera_1_left_eye_outer_confidence,camera_1_right_eye_inner_x,camera_1_right_eye_inner_y,camera_1_right_eye_inner_confidence,camera_1_right_eye_x,camera_1_right_eye_y,camera_1_right_eye_confidence,camera_1_right_eye_outer_x,camera_1_right_eye_outer_y,camera_1_right_eye_outer_confidence,camera_1_left_ear_x,camera_1_left_ear_y,camera_1_left_ear_confidence,camera_1_right_ear_x,camera_1_right_ear_y,camera_1_right_ear_confidence,camera_1_mouth_left_x,camera_1_mouth_left_y,camera_1_mouth_left_confidence,camera_1_mouth_right_x,camera_1_mouth_right_y,camera_1_mouth_right_confidence,camera_1_left_shoulder_x,camera_1_left_shoulder_y,camera_1_left_shoulder_confidence,camera_1_right_shoulder_x,camera_1_right_shoulder_y,camera_1_right_shoulder_confidence,camera_1_left_elbow_x,camera_1_left_elbow_y,camera_1_left_elbow_confidence,camera_1_right_elbow_x,camera_1_right_elbow_y,camera_1_right_elbow_confidence,camera_1_left_wrist_x,camera_1_left_wrist_y,camera_1_left_wrist_confidence,camera_1_right_wrist_x,camera_1_right_wrist_y,camera_1_right_wrist_confidence,camera_1_left_pinky_x,camera_1_left_pinky_y,camera_1_left_pinky_confidence,camera_1_right_pinky_x,camera_1_right_pinky_y,camera_1_right_pinky_confidence,camera_1_left_index_x,camera_1_left_index_y,camera_1_left_index_confidence,camera_1_right_index_x,camera_1_right_index_y,camera_1_right_index_confidence,camera_1_left_thumb_x,camera_1_left_thumb_y,camera_1_left_thumb_confidence,camera_1_right_thumb_x,camera_1_right_thumb_y,camera_1_right_thumb_confidence,camera_1_left_hip_x,camera_1_left_hip_y,camera_1_left_hip_confidence,camera_1_right_hip_x,camera_1_right_hip_y,camera_1_right_hip_confidence,camera_1_left_knee_x,camera_1_left_knee_y,camera_1_left_knee_confidence,camera_1_right_knee_x,camera_1_right_knee_y,camera_1_right_knee_confidence,camera_1_left_ankle_x,camera_1_left_ankle_y,camera_1_left_ankle_confidence,camera_1_right_ankle_x,camera_1_right_ankle_y,camera_1_right_ankle_confidence,camera_1_left_heel_x,camera_1_left_heel_y,camera_1_left_heel_confidence,camera_1_right_heel_x,camera_1_right_heel_y,camera_1_right_heel_confidence,camera_1_left_foot_index_x,camera_1_left_foot_index_y,camera_1_left_foot_index_confidence,camera_1_right_foot_index_x,camera_1_right_foot_index_y,camera_1_right_foot_index_confidence
0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,759.3794250488281,48.150973320007324,0.9690183997154236,768.6428833007812,18.288373947143555,0.975679874420166,775.9264373779297,21.313819885253906,0.9797912240028381,782.2163391113281,24.1329288482666,0.982996940612793,738.0074310302734,9.436354637145996,0.9645174145698547,725.0032043457031,7.372469902038574,0.9598308801651001,710.7454681396484,5.4482316970825195,0.9570156931877136,770.9236907958984,32.03887939453125,0.9923604130744934,679.19677734375,10.697121620178223,0.964338481426239,758.4320831298828,79.52944993972778,0.9835777878761292,730.4998779296875,72.54785299301147,0.9661617875099182,731.72119140625,151.1316204071045,0.9996121525764465,600.8626556396484,151.28618001937866,0.9934080243110657,741.4966583251953,366.5609836578369,0.9124135971069336,650.1344299316406,432.8204298019409,0.3073025941848755,796.5328216552734,528.7549352645874,0.8983104228973389,803.23486328125,626.9691038131714,0.5487664341926575,815.3547668457031,577.4583578109741,0.8854019045829773,826.6389465332031,689.548773765564,0.5236092209815979,811.7731475830078,569.7242832183838,0.8858529329299927,869.1644287109375,670.8337354660034,0.537031888961792,796.3372802734375,553.786211013794,0.8774522542953491,859.5831298828125,647.0405673980713,0.5400533676147461,682.1482849121094,451.4070224761963,0.988602876663208,605.6990814208984,465.8782911300659,0.9765167832374573,767.7688598632812,659.5294046401978,0.7262426614761353,727.0564270019531,689.9241542816162,0.45548519492149353,795.1032257080078,762.9251289367676,0.5136568546295166,787.8849792480469,791.8062973022461,0.40381935238838196,787.4497222900391,775.1562595367432,0.48879581689834595,776.2257385253906,802.0210933685303,0.4766862988471985,850.333251953125,823.6606407165527,0.5012442469596863,872.0774841308594,856.7954063415527,0.4532690942287445
1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,759.3779754638672,51.02393567562103,0.9720747470855713,768.3212280273438,20.167555063962936,0.9780147075653076,775.5650329589844,22.40374356508255,0.9816890954971313,781.8414306640625,24.58512246608734,0.9845898747444153,737.8932189941406,11.915678679943085,0.9679753184318542,724.5375823974609,8.866445571184158,0.9637646675109863,710.1673126220703,6.255614832043648,0.9612343311309814,769.3264007568359,32.03958481550217,0.9929927587509155,678.1092834472656,12.357345968484879,0.967860758304596,758.4300231933594,81.35326623916626,0.9851933121681213,730.5058288574219,74.3228155374527,0.9695320129394531,735.4670715332031,152.42493867874146,0.9995409250259399,596.2331390380859,155.27507543563843,0.9940075278282166,769.9440002441406,366.5902519226074,0.8676620721817017,650.2574920654297,427.7238893508911,0.375929594039917,834.8164367675781,527.8371047973633,0.8446228504180908,803.5396575927734,659.3272733688354,0.5882222652435303,855.9129333496094,576.4802312850952,0.8267989754676819,856.5631866455078,713.6516189575195,0.560631513595581,855.7489013671875,569.1755247116089,0.8303863406181335,868.8338470458984,698.4295463562012,0.573331356048584,832.7247619628906,553.7733364105225,0.8247652053833008,856.5238952636719,679.9010181427002,0.5759263038635254,694.0101623535156,469.5293140411377,0.9892830848693848,606.1072540283203,486.86320781707764,0.9784985184669495,768.9073944091797,709.4973707199097,0.6993803977966309,725.3809356689453,751.2089824676514,0.489320307970047,747.1067810058594,843.0353736877441,0.48065006732940674,690.6674957275391,856.2276363372803,0.40924885869026184,726.5982055664062,853.4823417663574,0.4663618206977844,665.6419372558594,857.4512386322021,0.4709024727344513,798.9904022216797,940.7295799255371,0.4711676836013794,744.7319793701172,960.9745502471924,0.44675013422966003
2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,753.6587524414062,50.72965979576111,0.9748236536979675,761.9666290283203,19.280776530504227,0.9801054000854492,769.2795562744141,21.228744238615036,0.9833996891975403,776.0072326660156,23.031112253665924,0.9860197305679321,732.6985168457031,11.553521454334259,0.9710689783096313,719.01611328125,8.466007858514786,0.9672887921333313,704.0461730957031,5.761445313692093,0.9650037288665771,763.4580993652344,30.036438703536987,0.9935594201087952,670.6533813476562,12.333777397871017,0.9710140824317932,753.5398101806641,81.19068145751953,0.9866498112678528,725.6052398681641,73.7500512599945,0.9725646376609802,740.0128936767578,159.3846595287323,0.9994807243347168,588.6235809326172,157.52403259277344,0.9945447444915771,772.1571350097656,375.96330642700195,0.8331238031387329,643.0499267578125,423.83082389831543,0.4371751844882965,848.7922668457031,529.6383476257324,0.8018649816513062,818.8201904296875,655.7986879348755,0.6202001571655273,881.0399627685547,576.5328884124756,0.7791765332221985,857.1160888671875,719.4664335250854,0.589540958404541,876.6610717773438,570.090651512146,0.7860720157623291,893.2110595703125,700.2225923538208,0.6020275950431824,850.7230377197266,556.2819957733154,0.7834925651550293,881.0956573486328,676.4004993438721,0.6047512292861938,705.5710601806641,475.27915477752686,0.9890488386154175,609.8816680908203,497.07199573516846,0.979703426361084,800.8910369873047,719.1993284225464,0.6787210702896118,733.3786773681641,769.7689247131348,0.5188813209533691,772.5355529785156,859.2559146881104,0.4512425363063812,725.2522277832031,888.5891532897949,0.4055037498474121,740.7778930664062,870.0456047058105,0.4461275637149811,706.7060852050781,887.3965358734131,0.45783698558807373,834.1538238525391,962.4514389038086,0.4421464204788208,792.2328948974609,1008.0181789398193,0.4318869113922119
3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,748.5002136230469,56.97601497173309,0.9772220849990845,754.4450378417969,26.043608486652374,0.9817577600479126,761.1894226074219,27.387856543064117,0.9847104549407959,767.4483489990234,28.3854478597641,0.9870538115501404,727.5469207763672,17.734728455543518,0.9736568331718445,713.9775085449219,13.387882858514786,0.9703254103660583,699.1926574707031,9.440587162971497,0.9682472944259644,752.8946685791016,33.6160933971405,0.9937658309936523,666.0436248779297,16.814534962177277,0.9737727046012878,747.0088958740234,85.38498044013977,0.9879154562950134,721.5562438964844,80.17179071903229,0.9752774238586426,741.5687561035156,173.77829432487488,0.999316930770874,581.4882659912109,159.51083064079285,0.9950350522994995,768.2761383056641,393.3756923675537,0.7832766175270081,623.8420867919922,415.86183071136475,0.49250373244285583,841.4877319335938,550.1363468170166,0.7454665303230286,812.6728820800781,639.976487159729,0.6487731337547302,871.8717193603516,601.0174655914307,0.7236552238464355,848.4517669677734,708.7754058837891,0.6161023378372192,868.8722229003906,596.6379547119141,0.7327252626419067,890.1531982421875,684.6475410461426,0.6286998987197876,839.9575805664062,580.1946401596069,0.7330725193023682,877.7008056640625,659.2619562149048,0.6315694451332092,710.1197052001953,495.69454193115234,0.9876568913459778,610.2544021606445,505.74952125549316,0.9801645278930664,803.5588836669922,740.5834007263184,0.6559536457061768,737.5861358642578,758.5617542266846,0.5513609051704407,772.4922180175781,875.9447479248047,0.4231220483779907,721.9377136230469,907.4638366699219,0.4149124026298523,748.8890075683594,883.6217880249023,0.4306139647960663,696.7229461669922,912.198429107666,0.4628831446170807,821.7008972167969,982.7340888977051,0.4134204685688019,791.1072540283203,1031.44437789917,0.4296124279499054
4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,735.0868225097656,56.44103765487671,0.9794557690620422,743.0284881591797,25.546098947525024,0.9834353923797607,751.7591857910156,27.0848286151886,0.9860855340957642,759.7210693359375,28.3303901553154,0.9881340265274048,712.1589660644531,17.343706637620926,0.9761958718299866,696.634521484375,13.256187736988068,0.973227322101593,680.6712341308594,9.664536193013191,0.971345067024231,750.2332305908203,33.57073724269867,0.9941776990890503,648.9363098144531,19.77182999253273,0.9763686060905457,738.5614013671875,85.14596343040466,0.9891039729118347,708.414306640625,80.16639947891235,0.9777430295944214,750.7602691650391,190.14398574829102,0.9991064071655273,568.4587860107422,168.39430689811707,0.9955023527145386,774.874267578125,411.9873905181885,0.764707088470459,593.73291015625,413.85090351104736,0.5424402356147766,841.7890930175781,557.1970796585083,0.7081049680709839,804.8331451416016,638.2215070724487,0.6765364408493042,873.2461547851562,599.0894079208374,0.685649037361145,845.2120208740234,707.5813722610474,0.6412036418914795,865.2320861816406,591.504807472229,0.6971287131309509,888.2854461669922,684.3012142181396,0.6536177396774292,839.6162414550781,583.6197996139526,0.6995258331298828,877.5169372558594,659.1860818862915,0.6562762260437012,729.8121643066406,532.0660257339478,0.9841739535331726,612.7152252197266,547.8676700592041,0.9807016253471375,806.9673156738281,773.2314205169678,0.6479049921035767,737.3173522949219,758.6458683013916,0.581892728805542,796.2660217285156,929.9143981933594,0.4010058045387268,719.4167327880859,951.6468143463135,0.41807982325553894,778.0805969238281,946.347713470459,0.4159960150718689,692.2205352783203,968.0593585968018,0.46345263719558716,839.5182037353516,1031.2183856964111,0.3865502178668976,785.6967926025391,1070.6211948394775,0.42220965027809143
5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,720.9980010986328,61.09594166278839,0.9814634323120117,729.0371704101562,30.767871737480164,0.9849244356155396,737.6603698730469,31.511248648166656,0.9872784614562988,745.5555725097656,32.03970283269882,0.9889823198318481,698.4169006347656,24.92476522922516,0.9784980416297913,683.2081604003906,21.57548278570175,0.9758539795875549,667.6530456542969,18.884355425834656,0.9741568565368652,736.8631744384766,39.35136437416077,0.9943521022796631,636.458625793457,30.652550160884857,0.9787176251411438,725.4067230224609,88.6265480518341,0.9901441931724548,696.1198425292969,84.50470089912415,0.9799602031707764,745.350341796875,200.2237057685852,0.998238742351532,562.5869750976562,179.55374479293823,0.995940625667572,773.4787750244141,422.643141746521,0.7075421214103699,587.160530090332,419.68498706817627,0.5878131985664368,825.5744171142578,512.1481132507324,0.6481542587280273,784.6760559082031,641.9471597671509,0.7034560441970825,838.51806640625,538.065505027771,0.6282482743263245,829.942626953125,708.443112373352,0.6657118797302246,846.8228149414062,523.1853818893433,0.6394161581993103,869.9013519287109,688.4189414978027,0.6775340437889099,826.5238189697266,517.3026323318481,0.6423321962356567,852.3548126220703,665.342288017273,0.6802417635917664,730.3303527832031,569.1133832931519,0.9711411595344543,613.6700439453125,578.0335092544556,0.9789119958877563,771.4674377441406,773.9091396331787,0.6279021501541138,736.9123077392578,776.6258525848389,0.6085453629493713,750.9867095947266,968.7146759033203,0.38116881251335144,655.6660461425781,980.4933071136475,0.4289475381374359,731.552734375,993.6219692230225,0.40256357192993164,614.3894195556641,1002.5276756286621,0.47287794947624207,792.6115417480469,1076.4147663116455,0.3621821701526642,709.5973205566406,1097.0119857788086,0.4228787124156952
6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,706.5331268310547,64.77587342262268,0.9832978844642639,713.4866333007812,34.992214143276215,0.9863624572753906,721.8894958496094,35.35909205675125,0.9884580373764038,729.7019958496094,35.65562903881073,0.9899376034736633,683.4090423583984,31.85100942850113,0.980616569519043,669.0388488769531,30.390297174453735,0.9782454371452332,654.7994232177734,29.923300445079803,0.9767194986343384,725.7470703125,44.451300501823425,0.9946863055229187,625.8745193481445,44.74839001893997,0.9808384776115417,714.0342712402344,91.68224930763245,0.9911001920700073,683.6779022216797,89.52046394348145,0.9819586277008057,743.3747100830078,203.15036058425903,0.9979871511459351,559.189567565918,185.2093005180359,0.9963432550430298,744.4322204589844,420.00165939331055,0.6520679593086243,568.5963821411133,421.5697431564331,0.6288322806358337,803.8236999511719,513.4719228744507,0.5982581377029419,755.322265625,641.6378259658813,0.7302120327949524,820.0025177001953,544.6855401992798,0.5815860629081726,783.6390686035156,701.9324254989624,0.6919258236885071,830.7976531982422,531.5173530578613,0.5932528376579285,815.9586334228516,687.1228551864624,0.7030827403068542,811.0214996337891,525.3535079956055,0.5980265140533447,804.4742584228516,664.6572732925415,0.7059550285339355,731.8263244628906,585.1934623718262,0.9678747653961182,617.1688842773438,594.6847486495972,0.9796462059020996,748.8690185546875,813.5915851593018,0.6124799251556396,709.6536254882812,816.6408061981201,0.6302178502082825,725.9291076660156,1041.2543964385986,0.3650619685649872,630.7405853271484,1049.964838027954,0.42979612946510315,707.3167419433594,1070.5159664154053,0.3967497944831848,594.3031692504883,1080.525369644165,0.4800790250301361,765.5078887939453,1147.9802227020264,0.3406318128108978,684.4911956787109,1157.3659801483154,0.4159910976886749
7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,691.8032836914062,72.53278434276581,0.9849563837051392,702.0350646972656,42.87674456834793,0.9876973032951355,711.2065124511719,43.218315839767456,0.9895693063735962,719.5813751220703,43.67133021354675,0.9908804297447205,670.1891326904297,40.79169452190399,0.982541561126709,656.1738586425781,40.07303148508072,0.9804095029830933,642.4623870849609,40.35842388868332,0.9790371656417847,720.4261016845703,54.14263665676117,0.9951235055923462,615.3664398193359,55.101032853126526,0.982750654220581,701.8918609619141,100.15217185020447,0.9919707775115967,668.5581970214844,98.46607089042664,0.983759343624115,739.5321655273438,208.09860706329346,0.9978978037834167,553.248405456543,192.5591540336609,0.9967064261436462,744.6746826171875,416.63838386535645,0.611015260219574,539.2365646362305,422.2378921508789,0.6657588481903076,799.0914916992188,525.543966293335,0.5741103887557983,688.4274291992188,615.9209775924683,0.7551155686378479,815.3760528564453,566.280026435852,0.5568722486495972,712.1790313720703,677.6580047607422,0.7172847390174866,827.0757293701172,555.4181528091431,0.569476306438446,742.7719879150391,671.0791683197021,0.7277143001556396,806.959228515625,544.3613147735596,0.5768535733222961,737.4623870849609,648.6489915847778,0.7303861379623413,729.5462799072266,597.8911256790161,0.9687215685844421,618.1826019287109,604.1072845458984,0.9810511469841003,749.3540954589844,836.747932434082,0.5933951735496521,678.4104156494141,867.4340343475342,0.6452089548110962,739.1692352294922,1058.3410549163818,0.34462055563926697,658.0183410644531,1085.0525951385498,0.42761555314064026,723.4352111816406,1089.8119926452637,0.38068506121635437,631.3376617431641,1116.1075115203857,0.4787721037864685,783.6357116699219,1153.7974834442139,0.32060298323631287,722.4232482910156,1174.7724437713623,0.40273985266685486
8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,681.5141296386719,85.6762844324112,0.986443042755127,692.9904937744141,58.129525780677795,0.9888880252838135,701.7924499511719,58.39952766895294,0.9905599355697632,709.6076965332031,58.91595482826233,0.9917182326316833,663.0734252929688,57.4018532037735,0.9842689037322998,650.2436828613281,57.33522176742554,0.9823533892631531,637.7333450317383,57.38463342189789,0.9811198115348816,713.3889007568359,71.01519048213959,0.9955019950866699,611.6456985473633,70.2796322107315,0.984470784664154,692.3059844970703,112.56895422935486,0.992750346660614,659.171142578125,110.44215559959412,0.9853792190551758,739.4747924804688,214.56094980239868,0.9978817701339722,548.4304046630859,204.3645429611206,0.9970325827598572,744.8697662353516,411.8676567077637,0.5852460265159607,522.339973449707,424.2120838165283,0.6990522146224976,793.8201904296875,528.9448356628418,0.5616303086280823,636.3858032226562,597.3445558547974,0.7787227630615234,807.9100036621094,570.8250188827515,0.5449899435043335,660.4838562011719,658.4845018386841,0.7432618737220764,815.5986022949219,569.1538095474243,0.5589143633842468,691.6725158691406,646.5151977539062,0.752838134765625,801.1933898925781,552.9005670547485,0.568202793598175,690.9317779541016,627.1640682220459,0.7550050616264343,732.2160339355469,610.0823450088501,0.970858097076416,618.1638717651367,615.340633392334,0.9826105833053589,749.7983551025391,845.2090358734131,0.6112030148506165,659.3037414550781,884.115571975708,0.6684572696685791,740.9878540039062,1040.26948928833,0.3380669951438904,654.9153900146484,1079.761734008789,0.4317653775215149,730.732421875,1066.7516040802002,0.3762718737125397,634.7838592529297,1103.7110710144043,0.4694470465183258,794.0648651123047,1134.5115852355957,0.3047971725463867,713.2079315185547,1172.4031734466553,0.38957837224006653
9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,672.2663879394531,97.73217558860779,0.9877840280532837,683.5372161865234,69.17133271694183,0.9899659156799316,692.2003173828125,68.75369131565094,0.9914660453796387,699.9801635742188,68.725066781044,0.992496132850647,655.7971954345703,70.01100361347198,0.9858259558677673,644.0111541748047,70.16039192676544,0.9841047525405884,632.6670455932617,70.47646343708038,0.9829958081245422,706.1479187011719,80.1226955652237,0.9958802461624146,607.5426483154297,82.02090561389923,0.9860190749168396,683.2182312011719,122.30225086212158,0.9934588074684143,651.1545562744141,120.90415477752686,0.9868377447128296,741.3139343261719,217.82710790634155,0.9978770017623901,538.99658203125,213.56823205947876,0.9973248839378357,762.1562194824219,401.24117374420166,0.5799441337585449,509.5195770263672,424.3379545211792,0.7289521098136902,793.4986114501953,537.2619152069092,0.5520118474960327,590.5474090576172,581.6120052337646,0.7993564605712891,804.1945648193359,587.3229217529297,0.5370057821273804,593.0551910400391,641.3871574401855,0.7658172249794006,806.6153717041016,582.6573371887207,0.5518720149993896,625.7258224487305,631.4220428466797,0.7747001647949219,792.8665924072266,567.1325826644897,0.5644167065620422,630.8391571044922,611.9408369064331,0.7765806317329407,730.9935760498047,611.9760274887085,0.972604513168335,607.5884246826172,607.9269218444824,0.9839518070220947,735.7345581054688,838.3767414093018,0.637881875038147,625.6682586669922,868.1061744689941,0.6943031549453735,732.225341796875,1046.2092304229736,0.34696200489997864,628.4479904174805,1077.1547985076904,0.43687939643859863,721.34765625,1076.6059970855713,0.37984395027160645,614.9412155151367,1102.4048137664795,0.4509683847427368,768.3688354492188,1132.1917533874512,0.2969079315662384,672.4232482910156,1170.0665187835693,0.3724149167537689
