frame,nose_x,nose_y,nose_z,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_x,left_eye_y,left_eye_z,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_x,right_eye_y,right_eye_z,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,mouth_left_x,mouth_left_y,mouth_left_z,mouth_right_x,mouth_right_y,mouth_right_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_pinky_x,left_pinky_y,left_pinky_z,right_pinky_x,right_pinky_y,right_pinky_z,left_index_x,left_index_y,left_index_z,right_index_x,right_index_y,right_index_z,left_thumb_x,left_thumb_y,left_thumb_z,right_thumb_x,right_thumb_y,right_thumb_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,left_foot_index_x,left_foot_index_y,left_foot_index_z,right_foot_index_x,right_foot_index_y,right_foot_index_z
108,-265.2408182454985,-700.353395911445,2354.521845223668,-246.65557121743456,-734.6039985579148,2344.8184495960218,-236.45344175653057,-736.6204411368767,2340.561367270221,-225.616012295558,-739.1090768759296,2336.266323042713,-270.3428814042624,-735.2035599144907,2365.495431736656,-277.0413517125253,-737.0774702526594,2374.5322235221247,-282.9996315169653,-739.23216532493,2383.316744885851,-181.4623867640899,-739.0530550894092,2334.204898511806,-258.5730106680095,-743.5818687547271,2408.4370621881417,-238.6459766312233,-671.1848422939569,2346.9038862926213,-264.4886976088241,-675.4510605813383,2376.907556445841,-65.38832874085762,-541.054664677107,2274.139977197496,-311.956653326537,-581.9372211660292,2516.19026424688,-26.034639272813617,-313.2449463643961,2202.5513341177634,-440.10131214542,-387.4197922104093,2611.0757819373503,-35.262463037701934,-112.47303827232658,2084.2791045887084,-612.4309401882516,-223.6739442660644,2675.3372314541284,-25.99852944617451,-49.90720346268561,2047.5365872413715,-673.9324625211392,-162.6265269539648,2692.985015787076,-50.51627735118818,-59.59386602761963,2053.9564527766206,-664.1229951350933,-162.34265575944195,2684.157027580907,-59.82877534710463,-81.19225092313057,2068.8637406957505,-639.3152928478032,-181.9422673788616,2677.1174639665105,-154.1013120643916,-57.008117562877786,2380.33863672684,-319.4696344315952,-71.4193606139515,2522.071868483205,-153.15076632327143,327.3929577798629,2388.686520371271,-368.0812139913773,296.8952178400652,2590.039099613988,-135.81730022312303,661.0303910205619,2407.110641450732,-394.6600054485302,604.3993757571861,2680.2668837315045,-136.1342383265346,697.3563313958889,2426.0719849560705,-382.23299311103216,645.8545170112416,2675.756458698755,-176.05108519432304,751.812464361613,2388.218966478189,-489.5202605268562,693.784569159773,2728.0467401376864
109,-266.9214223415597,-700.8187001783219,2358.8035010370986,-247.8862103083394,-734.6293298218628,2348.730601715725,-237.63412419478837,-736.4735612544653,2344.177640740803,-226.8511805060497,-739.1134753704907,2340.082211234186,-271.6090490784344,-735.5483035457524,2369.450919939264,-278.17291329395954,-737.5591009645683,2378.341941986704,-284.0554724984886,-739.9015560165418,2387.262929709776,-183.46090537443212,-739.1411779574805,2339.1847309423183,-259.098098059514,-744.1677543061363,2412.938350431341,-239.76289122302697,-671.6275058870277,2351.6331130903955,-265.4869789372036,-676.4925751034814,2382.339559210299,-68.71021062298882,-543.0281027199742,2279.789762968853,-314.4284278892745,-583.0366805698804,2521.7772053886574,-28.372196302730305,-314.68694239419887,2199.6389475149317,-448.5772432672743,-394.9484670702794,2618.445598734188,-33.46209412970009,-120.686476792784,2073.3583528737945,-623.4669400257155,-235.73946520391996,2678.714540885986,-23.87885862246328,-57.53190612847201,2034.1896802497076,-685.3348148452426,-177.30324512665675,2697.5329016427218,-47.50593560376751,-67.0437577728989,2042.101848988597,-675.7247633402551,-177.23905099447327,2690.0271324657606,-56.95245450919698,-88.51024753988426,2058.5745808445354,-650.6245956323088,-195.59035266083453,2682.4372624944567,-156.0076004216777,-59.21836364488583,2386.34184412188,-321.4170288890354,-72.58497118904292,2527.9350078785105,-154.27820143048723,323.3787876544112,2390.484780220854,-369.9998946484199,294.4795599335394,2597.690604085549,-135.09759281088998,658.8307423812784,2408.6253808804363,-394.80186752841047,601.2318296527644,2682.6845405346794,-135.10576426102008,694.3982548126633,2428.997522718444,-381.5739768223497,645.1809813905021,2678.006611494175,,,,-488.50868454104256,689.0890909586935,2730.319612703714
110,-270.6733493433034,-700.8298094089276,2363.9684514989776,-251.3177537773957,-733.9582342516265,2353.146781039917,-241.0850400145191,-735.4485550559749,2348.008623753759,-230.44720312611227,-738.1012788660051,2343.7847045770777,-274.59273934924,-735.5606289884473,2374.518664766266,-280.75025873734967,-737.8470573142641,2383.597846792767,-286.350026654466,-740.4247957073803,2392.666617620021,-187.27819140240533,-738.5850213606144,2343.1154764758635,-260.0301441151072,-744.7142281111437,2418.372229226567,-242.44292022983663,-671.7138533494814,2356.891933345408,-268.1943829916041,-677.1022835525289,2388.761741470621,-73.5592665898365,-544.7778397151784,2285.640122713736,-316.6927573121572,-583.9429092118742,2527.262110879074,-36.78519207078567,-314.9906528264131,2200.763777261649,-453.834240544247,-401.4884538382189,2627.3105483186228,-33.12954095238518,-129.06069440231758,2071.168977239284,-635.9040664491162,-247.74369234696888,2683.4509623568456,-23.67539562330506,-64.9858644924259,2030.6664784161624,-700.7361740596388,-190.8431713448048,2700.23005289154,-46.43541090582221,-74.73385270300444,2039.4202308560773,-692.2849417582171,-189.44815544427587,2692.7841319071235,-55.71906223589716,-96.10331862546283,2056.196309712217,-665.7696106417711,-207.1414848792112,2686.3569192265754,-159.53530391987454,-59.94390258528672,2390.5451031308,-322.7060093485223,-72.90852624446212,2532.4119414066886,-155.86964481269953,322.90071215327526,2392.107765914896,-372.7511411322915,293.16323505593914,2602.573598837535,-135.02566159949572,659.436835536905,2409.378438305623,-394.2847343934426,593.3998704226287,2685.8367268249963,-132.69577051342776,695.6485604354583,2430.1123229423984,-378.47429036859535,642.0051545955935,2680.4064379634506,,,,-490.1543170793692,678.6074158776069,2731.220040850795
111,-273.6787023539605,-700.7785255993106,2366.1023564410325,-254.10255020713493,-733.7632966577714,2355.804500469937,-243.75985999413123,-735.2711343622586,2350.7813037256683,-233.046874889312,-738.0198858989063,2346.5971697861514,-277.41187324810625,-735.3913094596653,2376.535311399098,-283.2736448578332,-737.7781974288894,2385.5217332298707,-288.6022651150993,-740.459842833743,2394.55566438179,-190.8526354887866,-738.8006027227038,2346.404382494859,-260.9106140712097,-745.3173726479705,2421.802279512951,-244.4658830741637,-671.9918171686035,2359.6186650426,-270.18150428018225,-677.2449701798158,2390.662974179504,-78.18672460345161,-546.1955221442105,2290.4247394706467,-319.0020521564514,-584.5297371979455,2530.0697961262854,-46.38095821391937,-315.33291168915974,2201.7780223824093,-458.1529481081873,-404.7433451450844,2630.8897312973663,-33.34247782732508,-131.30760920554997,2071.8213878173237,,,,-25.01687833405292,-65.89199618972584,2029.8830074839364,-711.0126661834402,-198.8397475342269,2700.732004544908,-47.44898259415716,-75.02277753973353,2040.381998081055,-704.8270679063904,-196.50689862283775,2694.919659809174,-56.19360123628305,-96.8718813262617,2057.0602670550966,-679.049313529887,-213.1017717929751,2688.5102737459747,-164.05280240484495,-61.88914830202666,2392.243700356152,-324.95642112367005,-74.16640395468168,2534.551742584807,-159.4444851183675,320.7103801078205,2396.1845629142563,-374.6522472419098,292.7062225483336,2604.7650953552666,-134.9642471135571,658.0859549998121,2408.4654943530213,-393.4036252998572,594.4423589565981,2688.6328967742284,-132.7785186950074,694.1145861255582,2426.837005162542,-376.2942525833391,642.7796104948718,2682.9553314918503,,,,-485.1869236283235,681.3973919200539,2733.5052571813826
112,-277.1649167042221,-700.8370141906854,2370.480983111968,-257.28167609485007,-733.6000829555746,2360.482464906904,-247.02520400476052,-734.8788680517414,2355.14534553698,-236.5011144011912,-737.4827713603651,2350.687028805577,-280.106012773582,-735.5991339787453,2381.1839116980877,-285.69868220523193,-738.1383654227069,2390.1470103491006,-290.8270820201711,-740.9768927115924,2399.181010181709,-194.15201761121247,-738.7483779025443,2350.8212557519905,-261.53904392095893,-746.1915260974793,2426.650134857952,-247.33101764168143,-672.1622140202805,2363.9520597791065,-273.3435619451395,-677.5995175589895,2394.8766413197623,-82.80134513165761,-547.2604463943547,2295.5199775582214,-321.68252871032894,-585.381354824669,2534.2884275740566,-51.78787492839039,-315.3136818517607,2202.8118414339024,-462.7765966643398,-406.7732134613221,2633.56650011485,-33.62558386118069,-131.8297479839084,2075.008482675776,,,,-27.08885835553849,-66.55950300972391,2034.1583915630977,,,,-49.10119218132806,-75.78590230351149,2044.84140130764,-711.6670022820521,-198.4234047662245,2694.4712519314307,-56.849385030182006,-97.24711293155389,2061.221942632234,,,,-169.61959474471968,-62.58502708396463,2394.373527393949,-331.3290295436325,-74.3352562588078,2534.939145813726,-159.96886758056053,317.8994350656555,2397.255778678873,-377.5258366581797,292.83379101993955,2605.6573529470584,-133.7999093079547,650.9667837708952,2407.982042691848,-393.145331687716,595.5519797939379,2690.626056075313,-132.43336527150765,689.7723332861246,2426.088295119309,-374.6555862117289,643.7181152857426,2684.8500024973537,,,,-482.631730608843,682.4197820382967,2734.63301666763
113,-281.4193570493052,-700.9125444313228,2374.628184253097,-261.4282772118941,-733.1639599040557,2364.2370018879064,-251.21749802342745,-734.2539827294985,2358.6415725828247,-240.87565432063863,-736.6711944666176,2353.978591889445,-283.0707723356824,-735.8132150232957,2385.605940505066,-288.2444451755261,-738.5933071450675,2394.8826725607305,-293.0215909733354,-741.6463292018494,2404.176442506415,-197.22139961403863,-738.308371006548,2353.581812948393,-262.0088966124754,-746.8793109710421,2431.1842314177734,-250.98392201411752,-671.9866883374115,2367.501509487553,-276.9044534149009,-677.9313741280363,2399.2947582108063,-85.88595534328525,-548.243192916539,2299.911730359852,-322.48235368343586,-586.0830145371121,2538.217260872978,-54.9474773374286,-315.3514514869166,2204.081343926167,-464.24044907388907,-407.9565000692845,2635.240890661448,-35.78631770739387,-130.55620435741142,2077.890659756669,,,,-32.02011630871605,-65.55201067273245,2039.715649009175,-715.3368000266714,-202.1686927624629,2701.6924601562146,-52.781293900558325,-74.88541420902713,2049.155262238879,-709.5377539198065,-199.8366742692627,2694.7605579051638,-59.55979903689689,-96.0256703486197,2064.317229422265,-682.689143170778,-216.48459899049325,2688.7688508544647,-171.53321613651613,-62.647838032732174,2395.3772427398403,-332.5076227862103,-73.88523164924834,2535.388967552146,-160.2745939477513,317.60952628282536,2397.708867403217,-379.74760534353226,293.47103245166534,2604.962721019157,-134.01342237030985,649.6671624472572,2408.0781294084877,-393.5392351154943,597.4605487805109,2692.313208181153,-132.89596023197652,688.7565693379045,2425.9061871077024,-374.8098215436826,647.8215462049803,2686.264695597381,,,,-483.9015848705591,686.6032100278218,2735.8384518440357
114,-286.08065690421546,-699.9403457317442,2378.709980980873,-265.89295091520137,-731.8421052806997,2367.9294900296777,-255.5208603780137,-732.7797160857655,2362.343777686688,-245.2018632189609,-734.8370949496717,2357.7154098418814,-286.96907079086066,-735.2061433120218,2389.3593353599063,-291.7462359159031,-738.1782576093477,2398.4591320015347,-296.1438423886426,-741.4161839468292,2407.6204533080186,-200.46989002814976,-736.5588179972159,2357.0122224580555,-263.1260773905049,-746.6566902804533,2434.6179151619904,-255.34833951073665,-669.992344054552,2371.371546971629,-281.5582656747039,-676.7302916934009,2403.5148368420614,-88.83882647925995,-548.7008155939594,2303.0417152035334,-325.53376868553187,-586.2362701849429,2540.194120954777,-58.58493851097905,-315.351682389494,2208.2757297481867,-465.5395249802489,-407.5838766134363,2636.3140355097125,-39.33673200924992,-129.97666832930366,2081.256117812713,,,,-35.60268118694548,-64.63549537825895,2043.863282003269,,,,-55.9178082812786,-74.4514823351005,2052.8023360810434,-711.3185579688713,-199.25074178584035,2695.987229088854,-62.27347027235796,-95.6976653358687,2067.839733249902,,,,-173.66443128663914,-62.78106996294323,2396.676787391536,-334.78080915613793,-73.34491153441539,2536.6905503540984,-161.64659479940985,315.8691646531835,2397.857906117077,-381.2455560403952,294.3508373543075,2604.569122066301,-134.5641471625529,645.5854289752061,2408.1328976219806,-394.7830623258052,599.9398071497543,2694.593246877639,-134.0304443488449,684.4639441375136,2426.106167758466,-375.7783030981146,652.1094695950007,2688.997212153113,,,,-490.38794664686486,689.368926840696,2735.830261407919
115,-288.9652823503363,-699.7474595891424,2381.474381321158,-268.5803382954897,-731.7251924388586,2371.245433906004,-258.11825334917603,-732.6956837735013,2365.84061467786,-247.7977442964119,-734.7166116895459,2361.282623949853,-289.78621826900337,-735.1185358605044,2392.2549409855096,-294.55505635777496,-738.0916274375182,2401.0874094099854,-298.9205027238037,-741.3719319975226,2410.114104844751,-203.15873368200903,-736.4670468036858,2360.6791200346747,-265.0680972255967,-746.5697483550053,2437.58732129033,-258.3080029626216,-669.6884620454146,2374.281819970909,-284.75841807563853,-676.2893731832506,2405.5505673616785,-91.13328383181214,-549.2990931024412,2306.309425895913,-327.32114627048304,-586.4828954800035,2542.65764712839,-62.30679990731621,-315.6316933648135,2214.8435361603733,-466.711118598921,-407.5360764784144,2638.5314621617044,-44.32729862339552,-132.77496721187518,2083.569926818089,,,,-40.40837235418771,-67.22550903272501,2046.948006816812,,,,-60.7610770376825,-76.94012980576736,2055.798133730108,,,,-67.07765879818722,-98.04420829537769,2070.691236832626,,,,-174.88845381899213,-63.41352121095784,2398.9265671178155,-336.60358936144934,-72.98341284259864,2538.292897069861,-162.3216843067902,313.8053350214272,2398.346436546674,-382.18997416780974,294.4697409137037,2605.15304470815,-134.86334745298117,642.83735685011,2408.028993098748,-394.94504734244464,600.4598074964812,2694.6606393969846,-134.43595102883853,682.1470566438167,2425.904971140548,-375.75494548111527,652.0066407386228,2689.0069019495386,,,,-495.3620528645501,688.2818925518444,2733.954888642149
116,-291.0132326352694,-699.092714663114,2383.9682647615127,-270.9457101086863,-731.7412638364904,2374.299643805599,-260.17765035100444,-732.8805155645524,2369.065193819339,-249.5892231648328,-735.0348669035004,2364.567393554445,-293.63639526326216,-734.7310554377596,2394.6028102285645,-298.9878324258472,-737.5212410470136,2403.0641983819846,-303.9398294315662,-740.6195407056526,2411.873325017958,-205.14030158249773,-737.0395451245389,2364.108885813684,-272.1471923833144,-745.8715453110874,2439.505498146197,-260.0830016738918,-669.1081664425,2377.468311985983,-287.6105724777521,-675.2801347477497,2407.956820688323,-92.70446187476745,-550.1644472140036,2309.497384593129,-327.8372720342581,-587.1404307259413,2544.6631960896707,-64.69081557587548,-315.9466802256176,2218.3683998972074,-466.1770018888018,-407.2337131672061,2640.04865074093,-49.91565883529432,-133.8178852209849,2085.41050969366,,,,-45.81884015906415,-68.18525114883059,2049.2058753624724,,,,-65.65285722227996,-77.92605845568383,2057.9303961500714,,,,-72.26140368437093,-98.83103824252714,2072.7875789337745,,,,-175.58878083976686,-63.812069350797366,2401.336917526029,-337.2296152443316,-72.87843113770735,2539.683292612492,-162.7757052011549,313.9450609684253,2398.421457852321,-383.5069261991858,295.059030591513,2605.706389767778,-135.16928725413905,642.3948799081204,2408.4930665082857,-395.68068045654775,603.1187756412761,2696.089198326542,,,,-376.1490874040925,655.1815442233683,2690.1527384561027,,,,-501.3269371273856,689.6417556891884,2732.816360110147
117,-292.5333085282499,-699.7177700951546,2385.977978935208,-272.51407428012806,-732.6077342760982,2376.672666236171,-261.5974242834566,-733.7998465883011,2371.507535109857,-250.7583510756019,-735.9890727357728,2366.9669151399103,-296.06316694004965,-735.4560783527963,2397.084982533657,-301.73933219627264,-738.1088695270645,2405.3952364218544,-306.9589787885289,-741.066774105266,2414.09919936037,-206.7386507111511,-737.8303637336066,2365.832320381304,-275.9087848435091,-745.9388209929641,2440.9239272116483,-261.60431537245427,-669.644717287253,2379.521787713781,-289.3952301219852,-675.5071651512542,2409.474004663148,-93.82739372549663,-551.0509285457307,2310.94260297389,-329.25176551364046,-587.4823304754697,2545.7830193044906,-66.35546650494892,-316.56546871345995,2221.085672668761,-466.57011193255016,-406.8170588299319,2642.7872687332524,-51.19339596717019,-135.38263117504272,2086.372884376455,,,,-47.32404754855418,-69.88113654223787,2050.288549684421,-715.1366133306044,-196.03564670402392,2709.8924862613435,-67.29788627140758,-79.79924376878886,2059.024077963628,-709.4420929120769,-194.03804109611391,2702.8663741954383,-73.71645087500244,-100.51083906791143,2073.766777981762,,,,-176.54180983563884,-64.05872753533706,2403.577799514232,-338.3103561717119,-72.80005199323118,2541.732116068508,-162.95234067623556,313.8339907932246,2398.626539280802,-384.2229770885376,295.44055164110654,2606.184748670108,-135.29666426020762,642.4701771407474,2409.240241826983,-396.2943364855207,603.8155984902301,2696.6405718969013,,,,-376.9029838677632,655.3501346420055,2690.2512199302737,,,,-500.8632046642634,690.0003096969369,2732.746995519084
118,-293.54417448766986,-700.2187766884591,2387.169958877492,-273.54856107529054,-733.3368174327771,2378.288582753488,-262.52047536365984,-734.6365059032971,2373.3178341029293,-251.5592447689755,-736.8696698791864,2368.7660296080217,-297.89901460647843,-735.8823313107757,2398.258942071312,-303.92205999219823,-738.3886742045643,2406.334577080704,-309.43876695409915,-741.2127833149192,2414.8335975201912,-208.05930946515477,-738.6302160054544,2367.58907152612,-279.87412684275137,-745.9765420200031,2442.189823685652,-262.6610258070136,-670.0278973102196,2380.821167745538,-290.94827878611204,-675.6093657557437,2410.0136574247945,-95.44435999304643,-552.1241104460648,2313.1285800407622,-330.1500151777268,-587.4898159685875,2546.183890974781,-66.85009308762193,-317.1668204759851,2223.0520912628617,-466.8793656521043,-406.3124680923072,2643.186350508985,-51.01991403503704,-135.19743713424768,2086.996580774238,,,,-47.150133309757095,-70.10286340291425,2050.9303585994344,-713.8479138052114,-194.40436003847051,2711.7333595971627,-67.44967538773123,-79.77844370642607,2059.74320872708,-707.9308396680875,-192.6638857889653,2704.525583494879,-73.88380896884914,-100.43245621375432,2074.435459051254,-681.2012920779416,-210.51402640501223,2699.3913215449325,-177.49244573971748,-64.04931723923765,2404.0858568554427,-339.0531443947822,-72.64734607632394,2542.3878007651324,-163.27762233205416,314.5236097460865,2398.3367100977803,-384.7249047888606,295.74940156835925,2606.2258221963416,-135.43117550336936,642.95529418763,2408.8409644339404,-396.4266589576037,603.9031530355586,2697.009500534766,,,,-376.9987730386763,655.1418192053991,2690.780207630984,,,,-502.1259837280911,689.7638951957429,2732.338101563391
119,-293.9413554260618,-700.3390286185656,2387.574101501957,-274.0813059719137,-733.7220651728492,2379.183157723347,-263.097142205308,-735.1202373437619,2374.370281566405,-252.0925731319433,-737.377687792065,2369.683195651035,-298.4556564533379,-736.123843368049,2399.094188343045,-304.52151873406274,-738.6225904769329,2407.329219936917,-310.0274495041582,-741.4021392554729,2415.8411254386347,-208.67568429026176,-739.2032804227781,2368.702443002751,-280.71560004686654,-746.3200447914224,2443.86989922409,-263.21550482067204,-670.0839388635726,2380.987012208943,-291.3972978475912,-675.5220937105167,2409.896584044968,-96.37149216860718,-553.1246966417929,2314.5354816044905,-330.1581097571116,-587.5941294170804,2546.7758264864538,-66.54771973308617,-316.90698577081184,2224.6631979148488,-466.6242913905074,-405.53118337490736,2642.4814592472794,-50.8964495278373,-135.07591604872874,2087.3388829995547,,,,-46.89298126569464,-70.30703669901072,2051.24943660356,,,,-67.37069948025528,-79.72929661080867,2060.195504608726,-706.7491694491932,-190.90663801910665,2705.957511347628,-73.84682863535518,-100.23576930428504,2074.8897357793558,,,,-177.61153889246555,-64.05367159180383,2404.263517264906,-339.1449811136921,-72.62397629042215,2542.656687241168,-164.04736683899677,314.53172014081383,2398.2587167299566,-385.1086007406559,296.1380594589939,2606.3417499576185,-135.636149967576,643.6521958789974,2409.1630132443083,-397.2314474355554,605.2453054349718,2698.024625763976,,,,-378.2817511667969,656.7900024458896,2692.221740421852,,,,-504.3942716729066,689.3409122239105,2731.01264113263
120,-294.3553696986547,-700.2732334668756,2387.2601843265347,-274.6313044645731,-733.8635463810281,2379.7679760195383,-263.7212837861191,-735.3321032737167,2375.215920211695,-252.7736210612668,-737.6003851535024,2370.5034477141967,-299.0132895456507,-736.1575911770947,2399.354111346175,-305.1325778079251,-738.6744569649388,2407.752967531876,-310.69041315105653,-741.4340628036874,2416.282641334863,-209.5615934759152,-739.6968630403443,2370.477215580904,-281.19810916426144,-746.6221416472047,2445.5039654647894,-263.7367766869364,-670.1406021519199,2381.0883481326773,-291.80487506765496,-675.4299068754524,2409.437955586528,-97.11302541457016,-553.8424614810057,2315.8390091031674,-330.24075276165485,-587.4372944876344,2547.7466964855685,-66.44706840731689,-317.29664948654084,2226.702563102728,-466.1853689380646,-403.8233781505092,2641.4520828055734,-50.76341963403725,-135.12240190242153,2087.6218668326687,,,,-46.70518190219014,-71.13101796667301,2051.500641847258,,,,-67.30007911062678,-79.90391027454558,2060.5284195838267,,,,-73.8179808135508,-100.17249395194268,2075.2200928424995,,,,-178.36041122301083,-63.98631564819591,2404.845975631668,-340.4379259468585,-72.56566132210553,2542.2450145433263,-165.61110056979294,316.11621717527134,2398.1864277090463,-385.3865637356961,301.4800417362949,2606.2115527248075,-136.0891148389028,646.0076551531358,2407.820309593843,-396.5168956903788,609.8800333589082,2696.9686084380146,,,,-372.18701915137353,661.780179468121,2692.978136898936,,,,-501.8068020382933,690.7406799798905,2729.039123069867
121,-295.003124357596,-700.3735389746035,2388.6370316175203,-275.5228824713413,-734.1685397906595,2381.320077354731,-264.6040803199589,-735.7162150063393,2376.734594309778,-253.75074743180733,-738.020979757915,2371.8655789203003,-300.02686594616205,-736.2827014501225,2401.05908895346,-306.25498917015483,-738.7282575466296,2409.449332716406,-311.91308422250137,-741.4085156868947,2417.8986594038824,-210.4963079352661,-740.0366351641756,2371.338300251792,-281.94413871129217,-746.6828877815857,2446.654685194536,-264.16257674935844,-670.1754760807262,2381.9653107279078,-292.1567733621364,-675.3921684871085,2410.53598725366,-97.33877481860472,-554.3985903159407,2316.809755794837,-330.23848809192657,-587.4045640477904,2548.001191950685,-66.29552035410418,-317.39759720118053,2229.2032606789035,-465.7006910888121,-402.80993515888974,2640.687546264463,-50.732752249077485,-135.18503700848424,2088.790818156948,,,,-46.57617116376073,-71.91626830873493,2052.1830894349027,,,,-67.22477371844946,-80.62170232502693,2060.807540729524,,,,-73.79704223680892,-100.70959665931032,2075.483004004416,,,,-178.95276219335008,-63.9727554122927,2404.653898938338,-340.56096508204934,-72.58780715244943,2541.952378521439,-166.38881997130318,315.59010152481795,2398.341555398341,-385.7270695624288,299.9029771886133,2606.254628667999,-136.42888979112018,644.4113691043729,2407.6282356162674,-396.48610570082377,609.6157332576875,2697.088879603008,,,,-372.32954797152655,661.4023186161318,2692.9589546839043,,,,-502.0683721002928,689.2280927792443,2729.677944255712
122,-296.59821054376926,-700.6687625992299,2389.3437483219177,-277.3089031548478,-734.5186501918479,2382.276453155647,-266.4119487598945,-736.0817032590245,2377.6095799043155,-255.58949249797604,-738.3247421161685,2372.5124163999867,-301.5831013013575,-736.5256582912048,2402.1162037429453,-307.6649776000864,-738.8916942311776,2410.503442556979,-313.1674088694338,-741.4411462879758,2418.791769172102,-212.1657398127924,-740.2460459419544,2371.671761614435,-282.81177225835387,-746.6313608620667,2447.454850426969,-265.429522393116,-670.5808770197224,2382.539128911063,-293.3287541149681,-675.6351068377959,2411.0357586690952,-97.80156624977332,-554.2988323179113,2317.042529681476,-330.3560712315609,-587.2577603249499,2548.263368537475,-66.21516721986039,-317.632202508081,2231.903189115388,-464.9261196587802,-399.2699581368794,2640.0279765981877,-50.94316080304343,-134.37459029805643,2096.91923130737,,,,-46.736787752416,-71.73119684851436,2062.7030466681376,,,,-67.5703924890533,-80.5183332240474,2070.9307961840614,,,,-74.24219718994098,-100.82133983200649,2084.0037479059333,,,,-179.16453867237274,-64.07225443267308,2404.89054582476,-340.8716349789125,-72.76142366324098,2542.1597564245244,-166.59491005254455,314.0690813904037,2399.195893452859,-386.1443417492023,298.3239410079424,2606.431685183634,-136.2648705278752,642.4613172768561,2408.4723134978503,-396.4703051873368,608.8791284417455,2697.24768180823,,,,-372.5035614253166,660.8562404843068,2692.950230403785,,,,-502.9043951819058,687.6968136527094,2729.2696017169264
123,-298.77271041645093,-701.1946360194339,2390.3003227576346,-279.3051653216685,-734.7623216770892,2382.894653992216,-268.5482619468329,-736.3181982118165,2378.1215474916794,-257.85935979264724,-738.4708285286937,2372.8477907119927,-302.9890371678666,-736.8153793853206,2402.999881397496,-308.85802385567155,-739.1615271768192,2411.4183208333266,-314.12751932137945,-741.677101888563,2419.6292625487026,-214.6135272452309,-740.334734146262,2371.622533617039,-282.702519290138,-746.8443238831724,2447.854281547088,-267.6416150448728,-671.2544468856473,2383.168032205193,-295.12037845286045,-676.363499510836,2411.7490438928885,-98.39185601967075,-554.1326597686046,2316.8577924361844,-331.2363756038777,-586.8980951497956,2548.734589888413,-66.15175222341995,-319.1220948299781,2234.1014380592637,-462.8759614415774,-388.065545670439,2637.2745433364903,-54.71484549367732,-128.5647756402973,2114.922671715255,,,,-51.89415849169532,-64.18558287597338,2086.868468697194,,,,-72.28149096315234,-72.91145165172013,2096.5805333182784,,,,-79.01161808792156,-94.62525579765224,2108.768854796706,,,,-179.43445441041965,-64.19031652561533,2404.995372010258,-341.3860718903078,-72.82828198525947,2542.943742786077,-166.46890445057142,313.4646796029439,2400.116790232812,-386.5089895897671,297.87562488567914,2607.425688733489,-136.15976228015413,642.2363145222095,2408.663815358713,-396.41066270343447,608.3748018790749,2696.934495348458,,,,-373.23143714871816,660.2185753881416,2692.2639879394183,,,,-502.64391054557495,687.452929786456,2728.758061588529
124,-299.00038769507387,-702.1923916890634,2389.929834952557,-279.37571265836715,-735.6439876206474,2382.6578202196115,-268.6939229887813,-737.185242750485,2377.968026033224,-258.01685855414985,-739.2768727388279,2372.6063276245704,-303.1082391185288,-737.4188599654744,2402.622905014574,-309.04016005825423,-739.6848699218592,2411.1879360894523,-314.3693026502467,-742.0923806959969,2419.4099093068417,-215.09315630893155,-740.713815154317,2371.6542098345817,-283.4164233196795,-747.0796820695808,2447.8972028338203,-268.19215206832297,-672.7803818151126,2382.988560286929,-295.7484726588613,-677.6168651873118,2411.2170345527206,-98.42410721687835,-553.3929635510125,2317.316627315982,-334.41553236119097,-585.3798880749821,2548.261625645383,-63.63537012294053,-318.83625763113395,2244.4646375387647,-459.9965663436736,-374.02460639120494,2626.536556167581,-58.8340823530988,-120.39912595337348,2145.949090128408,,,,-57.87330178617157,-51.924582851164864,2118.3576165338286,,,,-77.90158308963818,-59.67752698965696,2125.337432099416,,,,-84.49117824931753,-81.63145032853083,2138.150726512213,-638.9297929134239,-158.1331614084853,2669.562824955355,-180.2590679434395,-64.59083113576988,2404.487263865913,-342.6146039831505,-73.43676210537645,2542.612822754545,-165.75131649663172,313.1637800797829,2400.247492854396,-386.5368862639287,297.6243175296724,2607.4031128272645,-136.02494815493415,642.8853199350962,2408.796774765701,-396.41352908203385,608.0460241837126,2696.980872634008,,,,-373.6130829761025,659.1060759266705,2692.296482972333,,,,-498.3035693422861,689.6667201640295,2729.596354453657
